ticker,name,listed,asset_class,country,datasource,datasource_ticker
OMRPKR=X,OMR/PKR,TRUE,currency,n/a,yfinance,OMRPKR=X
OMRBHD=X,OMR/BHD,TRUE,currency,n/a,yfinance,OMRBHD=X
OMRAED=X,OMR/AED,TRUE,currency,n/a,yfinance,OMRAED=X
OMRZAR=X,OMR/ZAR,TRUE,currency,n/a,yfinance,OMRZAR=X
OMRKRW=X,OMR/KRW,TRUE,currency,n/a,yfinance,OMRKRW=X
OMRNZD=X,OMR/NZD,TRUE,currency,n/a,yfinance,OMRNZD=X
OMRJPY=X,OMR/JPY,TRUE,currency,n/a,yfinance,OMRJPY=X
OMRCNY=X,OMR/CNY,TRUE,currency,n/a,yfinance,OMRCNY=X
OMRRUB=X,OMR/RUB,TRUE,currency,n/a,yfinance,OMRRUB=X
OMRMXN=X,OMR/MXN,TRUE,currency,n/a,yfinance,OMRMXN=X
OMRUSD=X,OMR/USD,TRUE,currency,n/a,yfinance,OMRUSD=X
OMR=X,USD/OMR,TRUE,currency,n/a,yfinance,OMR=X
OMRLVL=X,OMR/LVL,TRUE,currency,n/a,yfinance,OMRLVL=X
OMRTWD=X,OMR/TWD,TRUE,currency,n/a,yfinance,OMRTWD=X
OMRLKR=X,OMR/LKR,TRUE,currency,n/a,yfinance,OMRLKR=X
OCUF.EX,,TRUE,currency,n/a,yfinance,OCUF.EX
OMRGBP=X,OMR/GBP,TRUE,currency,n/a,yfinance,OMRGBP=X
OMRCHF=X,OMR/CHF,TRUE,currency,n/a,yfinance,OMRCHF=X
OMRMAD=X,OMR/MAD,TRUE,currency,n/a,yfinance,OMRMAD=X
OMRQAR=X,OMR/QAR,TRUE,currency,n/a,yfinance,OMRQAR=X
PLNTRY=X,PLN/TRY,TRUE,currency,n/a,yfinance,PLNTRY=X
PLNSAR=X,PLN/SAR,TRUE,currency,n/a,yfinance,PLNSAR=X
PLNHUF=X,PLN/HUF,TRUE,currency,n/a,yfinance,PLNHUF=X
PKRZAR=X,PKR/ZAR,TRUE,currency,n/a,yfinance,PKRZAR=X
PKRNOK=X,PKR/NOK,TRUE,currency,n/a,yfinance,PKRNOK=X
PKRCAD=X,PKR/CAD,TRUE,currency,n/a,yfinance,PKRCAD=X
PHPISK=X,PHP/ISK,TRUE,currency,n/a,yfinance,PHPISK=X
PHPILS=X,PHP/ILS,TRUE,currency,n/a,yfinance,PHPILS=X
PHP=X,USD/PHP,TRUE,currency,n/a,yfinance,PHP=X
PLNLBP=X,PLN/LBP,TRUE,currency,n/a,yfinance,PLNLBP=X
287635=X,,TRUE,currency,n/a,yfinance,287635=X
PENBOB=X,PEN/BOB,TRUE,currency,n/a,yfinance,PENBOB=X
PLNUYU=X,PLN/UYU,TRUE,currency,n/a,yfinance,PLNUYU=X
PGKUSD=X,PGK/USD,TRUE,currency,n/a,yfinance,PGKUSD=X
PENBRL=X,PEN/BRL,TRUE,currency,n/a,yfinance,PENBRL=X
29134353=X,,TRUE,currency,n/a,yfinance,29134353=X
PLNVEF=X,PLN/VEF,TRUE,currency,n/a,yfinance,PLNVEF=X
PENUYU=X,PEN/UYU,TRUE,currency,n/a,yfinance,PENUYU=X
PLNXDR=X,PLN/XDR,TRUE,currency,n/a,yfinance,PLNXDR=X
PENDKK=X,PEN/DKK,TRUE,currency,n/a,yfinance,PENDKK=X
PENTHB=X,PEN/THB,TRUE,currency,n/a,yfinance,PENTHB=X
PENCLP=X,PEN/CLP,TRUE,currency,n/a,yfinance,PENCLP=X
PLNCOP=X,PLN/COP,TRUE,currency,n/a,yfinance,PLNCOP=X
PLNCZK=X,PLN/CZK,TRUE,currency,n/a,yfinance,PLNCZK=X
PHPTND=X,PHP/TND,TRUE,currency,n/a,yfinance,PHPTND=X
PHPUSD=X,PHP/USD,TRUE,currency,n/a,yfinance,PHPUSD=X
11729129=X,,TRUE,currency,n/a,yfinance,11729129=X
PLNCHF=X,PLN/CHF,TRUE,currency,n/a,yfinance,PLNCHF=X
PKREUR=X,PKR/EUR,TRUE,currency,n/a,yfinance,PKREUR=X
PGKHKD=X,PGK/HKD,TRUE,currency,n/a,yfinance,PGKHKD=X
PHPHUF=X,PHP/HUF,TRUE,currency,n/a,yfinance,PHPHUF=X
PHPKRW=X,PHP/KRW,TRUE,currency,n/a,yfinance,PHPKRW=X
PLNEGP=X,PLN/EGP,TRUE,currency,n/a,yfinance,PLNEGP=X
PKRTHB=X,PKR/THB,TRUE,currency,n/a,yfinance,PKRTHB=X
PHPMYR=X,PHP/MYR,TRUE,currency,n/a,yfinance,PHPMYR=X
PHPTRY=X,PHP/TRY,TRUE,currency,n/a,yfinance,PHPTRY=X
PLNZAR=X,PLN/ZAR,TRUE,currency,n/a,yfinance,PLNZAR=X
PLNMYR=X,PLN/MYR,TRUE,currency,n/a,yfinance,PLNMYR=X
PGK=X,USD/PGK,TRUE,currency,n/a,yfinance,PGK=X
PLNINR=X,PLN/INR,TRUE,currency,n/a,yfinance,PLNINR=X
PHPPKR=X,PHP/PKR,TRUE,currency,n/a,yfinance,PHPPKR=X
PABCAD=X,PAB/CAD,TRUE,currency,n/a,yfinance,PABCAD=X
PHPTWD=X,PHP/TWD,TRUE,currency,n/a,yfinance,PHPTWD=X
PLNVUV=X,PLN/VUV,TRUE,currency,n/a,yfinance,PLNVUV=X
PLNHKD=X,PLN/HKD,TRUE,currency,n/a,yfinance,PLNHKD=X
PHPLVL=X,PHP/LVL,TRUE,currency,n/a,yfinance,PHPLVL=X
PHPEUR=X,PHP/EUR,TRUE,currency,n/a,yfinance,PHPEUR=X
PHPCNY=X,PHP/CNY,TRUE,currency,n/a,yfinance,PHPCNY=X
PLNUSD=X,PLN/USD,TRUE,currency,n/a,yfinance,PLNUSD=X
PLNBMD=X,PLN/BMD,TRUE,currency,n/a,yfinance,PLNBMD=X
PGKDKK=X,PGK/DKK,TRUE,currency,n/a,yfinance,PGKDKK=X
PENGBP=X,PEN/GBP,TRUE,currency,n/a,yfinance,PENGBP=X
PLNCNY=X,PLN/CNY,TRUE,currency,n/a,yfinance,PLNCNY=X
PABUSD=X,PAB/USD,TRUE,currency,n/a,yfinance,PABUSD=X
PLNRON=X,PLN/RON,TRUE,currency,n/a,yfinance,PLNRON=X
PENCHF=X,PEN/CHF,TRUE,currency,n/a,yfinance,PENCHF=X
PENVEF=X,PEN/VEF,TRUE,currency,n/a,yfinance,PENVEF=X
PLNKRW=X,PLN/KRW,TRUE,currency,n/a,yfinance,PLNKRW=X
PLNPHP=X,PLN/PHP,TRUE,currency,n/a,yfinance,PLNPHP=X
PKRHKD=X,PKR/HKD,TRUE,currency,n/a,yfinance,PKRHKD=X
PHPDKK=X,PHP/DKK,TRUE,currency,n/a,yfinance,PHPDKK=X
PKRQAR=X,PKR/QAR,TRUE,currency,n/a,yfinance,PKRQAR=X
PGKEUR=X,PGK/EUR,TRUE,currency,n/a,yfinance,PGKEUR=X
PEN=X,USD/PEN,TRUE,currency,n/a,yfinance,PEN=X
PENCOP=X,PEN/COP,TRUE,currency,n/a,yfinance,PENCOP=X
PKRSGD=X,PKR/SGD,TRUE,currency,n/a,yfinance,PKRSGD=X
PKRXDR=X,PKR/XDR,TRUE,currency,n/a,yfinance,PKRXDR=X
PHPLTL=X,PHP/LTL,TRUE,currency,n/a,yfinance,PHPLTL=X
PLNQAR=X,PLN/QAR,TRUE,currency,n/a,yfinance,PLNQAR=X
PABEUR=X,PAB/EUR,TRUE,currency,n/a,yfinance,PABEUR=X
PHPMUR=X,PHP/MUR,TRUE,currency,n/a,yfinance,PHPMUR=X
PLNMUR=X,PLN/MUR,TRUE,currency,n/a,yfinance,PLNMUR=X
PYGCOP=X,PYG/COP,TRUE,currency,n/a,yfinance,PYGCOP=X
PLNKWD=X,PLN/KWD,TRUE,currency,n/a,yfinance,PLNKWD=X
PHPJPY=X,PHP/JPY,TRUE,currency,n/a,yfinance,PHPJPY=X
PLN=X,USD/PLN,TRUE,currency,n/a,yfinance,PLN=X
PLNTHB=X,PLN/THB,TRUE,currency,n/a,yfinance,PLNTHB=X
PHPMAD=X,PHP/MAD,TRUE,currency,n/a,yfinance,PHPMAD=X
PHPVND=X,PHP/VND,TRUE,currency,n/a,yfinance,PHPVND=X
PLNPKR=X,PLN/PKR,TRUE,currency,n/a,yfinance,PLNPKR=X
PLNEUR=X,PLN/EUR,TRUE,currency,n/a,yfinance,PLNEUR=X
PLNRUB=X,PLN/RUB,TRUE,currency,n/a,yfinance,PLNRUB=X
PLNBDT=X,PLN/BDT,TRUE,currency,n/a,yfinance,PLNBDT=X
PENEUR=X,PEN/EUR,TRUE,currency,n/a,yfinance,PENEUR=X
PLNAED=X,PLN/AED,TRUE,currency,n/a,yfinance,PLNAED=X
PHPSAR=X,PHP/SAR,TRUE,currency,n/a,yfinance,PHPSAR=X
PHPRUB=X,PHP/RUB,TRUE,currency,n/a,yfinance,PHPRUB=X
19753805.SW,19753805.SW,TRUE,currency,n/a,yfinance,19753805.SW
PLNOMR=X,PLN/OMR,TRUE,currency,n/a,yfinance,PLNOMR=X
PHPMXN=X,PHP/MXN,TRUE,currency,n/a,yfinance,PHPMXN=X
PLNJOD=X,PLN/JOD,TRUE,currency,n/a,yfinance,PLNJOD=X
PKRVND=X,PKR/VND,TRUE,currency,n/a,yfinance,PKRVND=X
PHPNOK=X,PHP/NOK,TRUE,currency,n/a,yfinance,PHPNOK=X
PABCHF=X,PAB/CHF,TRUE,currency,n/a,yfinance,PABCHF=X
PLNZWL=X,PLN/ZWL,TRUE,currency,n/a,yfinance,PLNZWL=X
PLNNZD=X,PLN/NZD,TRUE,currency,n/a,yfinance,PLNNZD=X
PKRAUD=X,PKR/AUD,TRUE,currency,n/a,yfinance,PKRAUD=X
PHPCAD=X,PHP/CAD,TRUE,currency,n/a,yfinance,PHPCAD=X
29134354=X,,TRUE,currency,n/a,yfinance,29134354=X
PLNILS=X,PLN/ILS,TRUE,currency,n/a,yfinance,PLNILS=X
PHPNZD=X,PHP/NZD,TRUE,currency,n/a,yfinance,PHPNZD=X
PENMXN=X,PEN/MXN,TRUE,currency,n/a,yfinance,PENMXN=X
PHPEGP=X,PHP/EGP,TRUE,currency,n/a,yfinance,PHPEGP=X
PHPJOD=X,PHP/JOD,TRUE,currency,n/a,yfinance,PHPJOD=X
PLNNGN=X,PLN/NGN,TRUE,currency,n/a,yfinance,PLNNGN=X
PKRUSD=X,PKR/USD,TRUE,currency,n/a,yfinance,PKRUSD=X
PLNTND=X,PLN/TND,TRUE,currency,n/a,yfinance,PLNTND=X
PHPQAR=X,PHP/QAR,TRUE,currency,n/a,yfinance,PHPQAR=X
PYG=X,USD/PYG,TRUE,currency,n/a,yfinance,PYG=X
PLNCAD=X,PLN/CAD,TRUE,currency,n/a,yfinance,PLNCAD=X
PGKGBP=X,PGK/GBP,TRUE,currency,n/a,yfinance,PGKGBP=X
PLNISK=X,PLN/ISK,TRUE,currency,n/a,yfinance,PLNISK=X
PHPTHB=X,PHP/THB,TRUE,currency,n/a,yfinance,PHPTHB=X
PENARS=X,PEN/ARS,TRUE,currency,n/a,yfinance,PENARS=X
PLNSGD=X,PLN/SGD,TRUE,currency,n/a,yfinance,PLNSGD=X
PKRGBP=X,PKR/GBP,TRUE,currency,n/a,yfinance,PKRGBP=X
PENUSD=X,PEN/USD,TRUE,currency,n/a,yfinance,PENUSD=X
PHPCZK=X,PHP/CZK,TRUE,currency,n/a,yfinance,PHPCZK=X
19753825.SW,19753825.SW,TRUE,currency,n/a,yfinance,19753825.SW
PLNBOB=X,PLN/BOB,TRUE,currency,n/a,yfinance,PLNBOB=X
PLNCLP=X,PLN/CLP,TRUE,currency,n/a,yfinance,PLNCLP=X
PLNDKK=X,PLN/DKK,TRUE,currency,n/a,yfinance,PLNDKK=X
PHPIDR=X,PHP/IDR,TRUE,currency,n/a,yfinance,PHPIDR=X
283501=X,,TRUE,currency,n/a,yfinance,283501=X
PKRPHP=X,PKR/PHP,TRUE,currency,n/a,yfinance,PKRPHP=X
PABGBP=X,PAB/GBP,TRUE,currency,n/a,yfinance,PABGBP=X
PKRKRW=X,PKR/KRW,TRUE,currency,n/a,yfinance,PKRKRW=X
PABDKK=X,PAB/DKK,TRUE,currency,n/a,yfinance,PABDKK=X
PYGCLP=X,PYG/CLP,TRUE,currency,n/a,yfinance,PYGCLP=X
PHPPLN=X,PHP/PLN,TRUE,currency,n/a,yfinance,PHPPLN=X
PLNIDR=X,PLN/IDR,TRUE,currency,n/a,yfinance,PLNIDR=X
PLNLTL=X,PLN/LTL,TRUE,currency,n/a,yfinance,PLNLTL=X
PENCAD=X,PEN/CAD,TRUE,currency,n/a,yfinance,PENCAD=X
PLNPGK=X,PLN/PGK,TRUE,currency,n/a,yfinance,PLNPGK=X
PHPHKD=X,PHP/HKD,TRUE,currency,n/a,yfinance,PHPHKD=X
PGKCHF=X,PGK/CHF,TRUE,currency,n/a,yfinance,PGKCHF=X
PHPSEK=X,PHP/SEK,TRUE,currency,n/a,yfinance,PHPSEK=X
PLNNOK=X,PLN/NOK,TRUE,currency,n/a,yfinance,PLNNOK=X
PHPZAR=X,PHP/ZAR,TRUE,currency,n/a,yfinance,PHPZAR=X
PKRAED=X,PKR/AED,TRUE,currency,n/a,yfinance,PKRAED=X
PKRINR=X,PKR/INR,TRUE,currency,n/a,yfinance,PKRINR=X
PLNRSD=X,PLN/RSD,TRUE,currency,n/a,yfinance,PLNRSD=X
PLNTWD=X,PLN/TWD,TRUE,currency,n/a,yfinance,PLNTWD=X
PKRJPY=X,PKR/JPY,TRUE,currency,n/a,yfinance,PKRJPY=X
PKRDKK=X,PKR/DKK,TRUE,currency,n/a,yfinance,PKRDKK=X
287639=X,,TRUE,currency,n/a,yfinance,287639=X
PKREGP=X,PKR/EGP,TRUE,currency,n/a,yfinance,PKREGP=X
PHPOMR=X,PHP/OMR,TRUE,currency,n/a,yfinance,PHPOMR=X
PENPYG=X,PEN/PYG,TRUE,currency,n/a,yfinance,PENPYG=X
PLNMAD=X,PLN/MAD,TRUE,currency,n/a,yfinance,PLNMAD=X
PLNBHD=X,PLN/BHD,TRUE,currency,n/a,yfinance,PLNBHD=X
PLNMXN=X,PLN/MXN,TRUE,currency,n/a,yfinance,PLNMXN=X
PLNLKR=X,PLN/LKR,TRUE,currency,n/a,yfinance,PLNLKR=X
PYGUYU=X,PYG/UYU,TRUE,currency,n/a,yfinance,PYGUYU=X
PLNGBP=X,PLN/GBP,TRUE,currency,n/a,yfinance,PLNGBP=X
PLNPEN=X,PLN/PEN,TRUE,currency,n/a,yfinance,PLNPEN=X
PHPLKR=X,PHP/LKR,TRUE,currency,n/a,yfinance,PHPLKR=X
PLNKES=X,PLN/KES,TRUE,currency,n/a,yfinance,PLNKES=X
PLNAUD=X,PLN/AUD,TRUE,currency,n/a,yfinance,PLNAUD=X
PKR=X,USD/PKR,TRUE,currency,n/a,yfinance,PKR=X
PLNBND=X,PLN/BND,TRUE,currency,n/a,yfinance,PLNBND=X
PHPSGD=X,PHP/SGD,TRUE,currency,n/a,yfinance,PHPSGD=X
PLNJPY=X,PLN/JPY,TRUE,currency,n/a,yfinance,PLNJPY=X
PLNBRL=X,PLN/BRL,TRUE,currency,n/a,yfinance,PLNBRL=X
PHPCHF=X,PHP/CHF,TRUE,currency,n/a,yfinance,PHPCHF=X
PHPINR=X,PHP/INR,TRUE,currency,n/a,yfinance,PHPINR=X
PAB=X,USD/PAB,TRUE,currency,n/a,yfinance,PAB=X
PHPKES=X,PHP/KES,TRUE,currency,n/a,yfinance,PHPKES=X
PHPGBP=X,PHP/GBP,TRUE,currency,n/a,yfinance,PHPGBP=X
PKRCHF=X,PKR/CHF,TRUE,currency,n/a,yfinance,PKRCHF=X
PLNARS=X,PLN/ARS,TRUE,currency,n/a,yfinance,PLNARS=X
PHPKWD=X,PHP/KWD,TRUE,currency,n/a,yfinance,PHPKWD=X
287642=X,,TRUE,currency,n/a,yfinance,287642=X
PHPAUD=X,PHP/AUD,TRUE,currency,n/a,yfinance,PHPAUD=X
PHPAED=X,PHP/AED,TRUE,currency,n/a,yfinance,PHPAED=X
SEKEUR=X,SEK/EUR,TRUE,currency,n/a,yfinance,SEKEUR=X
QARZAR=X,QAR/ZAR,TRUE,currency,n/a,yfinance,QARZAR=X
QARTND=X,QAR/TND,TRUE,currency,n/a,yfinance,QARTND=X
QARPLN=X,QAR/PLN,TRUE,currency,n/a,yfinance,QARPLN=X
QARKES=X,QAR/KES,TRUE,currency,n/a,yfinance,QARKES=X
QARINR=X,QAR/INR,TRUE,currency,n/a,yfinance,QARINR=X
QARIDR=X,QAR/IDR,TRUE,currency,n/a,yfinance,QARIDR=X
QAR=X,USD/QAR,TRUE,currency,n/a,yfinance,QAR=X
QARNOK=X,QAR/NOK,TRUE,currency,n/a,yfinance,QARNOK=X
QARSGD=X,QAR/SGD,TRUE,currency,n/a,yfinance,QARSGD=X
QARAED=X,QAR/AED,TRUE,currency,n/a,yfinance,QARAED=X
QARDKK=X,QAR/DKK,TRUE,currency,n/a,yfinance,QARDKK=X
QARHKD=X,QAR/HKD,TRUE,currency,n/a,yfinance,QARHKD=X
QARLKR=X,QAR/LKR,TRUE,currency,n/a,yfinance,QARLKR=X
QARKWD=X,QAR/KWD,TRUE,currency,n/a,yfinance,QARKWD=X
QAROMR=X,QAR/OMR,TRUE,currency,n/a,yfinance,QAROMR=X
QARISK=X,QAR/ISK,TRUE,currency,n/a,yfinance,QARISK=X
QARTHB=X,QAR/THB,TRUE,currency,n/a,yfinance,QARTHB=X
QARNZD=X,QAR/NZD,TRUE,currency,n/a,yfinance,QARNZD=X
QARTWD=X,QAR/TWD,TRUE,currency,n/a,yfinance,QARTWD=X
QARRUB=X,QAR/RUB,TRUE,currency,n/a,yfinance,QARRUB=X
QARTRY=X,QAR/TRY,TRUE,currency,n/a,yfinance,QARTRY=X
QARKRW=X,QAR/KRW,TRUE,currency,n/a,yfinance,QARKRW=X
QARILS=X,QAR/ILS,TRUE,currency,n/a,yfinance,QARILS=X
QARPKR=X,QAR/PKR,TRUE,currency,n/a,yfinance,QARPKR=X
QARSAR=X,QAR/SAR,TRUE,currency,n/a,yfinance,QARSAR=X
QARCAD=X,QAR/CAD,TRUE,currency,n/a,yfinance,QARCAD=X
QARMXN=X,QAR/MXN,TRUE,currency,n/a,yfinance,QARMXN=X
QARCNY=X,QAR/CNY,TRUE,currency,n/a,yfinance,QARCNY=X
QARPHP=X,QAR/PHP,TRUE,currency,n/a,yfinance,QARPHP=X
QARXDR=X,QAR/XDR,TRUE,currency,n/a,yfinance,QARXDR=X
QARAUD=X,QAR/AUD,TRUE,currency,n/a,yfinance,QARAUD=X
QARCHF=X,QAR/CHF,TRUE,currency,n/a,yfinance,QARCHF=X
QARLTL=X,QAR/LTL,TRUE,currency,n/a,yfinance,QARLTL=X
QARUSD=X,QAR/USD,TRUE,currency,n/a,yfinance,QARUSD=X
QARSEK=X,QAR/SEK,TRUE,currency,n/a,yfinance,QARSEK=X
QARCZK=X,QAR/CZK,TRUE,currency,n/a,yfinance,QARCZK=X
QARMAD=X,QAR/MAD,TRUE,currency,n/a,yfinance,QARMAD=X
QAREUR=X,QAR/EUR,TRUE,currency,n/a,yfinance,QAREUR=X
QARJOD=X,QAR/JOD,TRUE,currency,n/a,yfinance,QARJOD=X
QARMUR=X,QAR/MUR,TRUE,currency,n/a,yfinance,QARMUR=X
QARGBP=X,QAR/GBP,TRUE,currency,n/a,yfinance,QARGBP=X
QARBHD=X,QAR/BHD,TRUE,currency,n/a,yfinance,QARBHD=X
QARJPY=X,QAR/JPY,TRUE,currency,n/a,yfinance,QARJPY=X
QARLVL=X,QAR/LVL,TRUE,currency,n/a,yfinance,QARLVL=X
QAREGP=X,QAR/EGP,TRUE,currency,n/a,yfinance,QAREGP=X
QARHUF=X,QAR/HUF,TRUE,currency,n/a,yfinance,QARHUF=X
RUBUSD=X,RUB/USD,TRUE,currency,n/a,yfinance,RUBUSD=X
RUBNOK=X,RUB/NOK,TRUE,currency,n/a,yfinance,RUBNOK=X
RUBMXN=X,RUB/MXN,TRUE,currency,n/a,yfinance,RUBMXN=X
RUBILS=X,RUB/ILS,TRUE,currency,n/a,yfinance,RUBILS=X
RUBGBP=X,RUB/GBP,TRUE,currency,n/a,yfinance,RUBGBP=X
RUB=X,USD/RUB,TRUE,currency,n/a,yfinance,RUB=X
RONEUR=X,RON/EUR,TRUE,currency,n/a,yfinance,RONEUR=X
RONDKK=X,RON/DKK,TRUE,currency,n/a,yfinance,RONDKK=X
RON=X,USD/RON,TRUE,currency,n/a,yfinance,RON=X
RUBKES=X,RUB/KES,TRUE,currency,n/a,yfinance,RUBKES=X
RONCZK=X,RON/CZK,TRUE,currency,n/a,yfinance,RONCZK=X
RSDCHF=X,RSD/CHF,TRUE,currency,n/a,yfinance,RSDCHF=X
RONRSD=X,RON/RSD,TRUE,currency,n/a,yfinance,RONRSD=X
RONSGD=X,RON/SGD,TRUE,currency,n/a,yfinance,RONSGD=X
RUBCZK=X,RUB/CZK,TRUE,currency,n/a,yfinance,RUBCZK=X
RONPLN=X,RON/PLN,TRUE,currency,n/a,yfinance,RONPLN=X
RUBAZN=X,RUB/AZN,TRUE,currency,n/a,yfinance,RUBAZN=X
RONNZD=X,RON/NZD,TRUE,currency,n/a,yfinance,RONNZD=X
RUBTJS=X,RUB/TJS,TRUE,currency,n/a,yfinance,RUBTJS=X
RUBEUR=X,RUB/EUR,TRUE,currency,n/a,yfinance,RUBEUR=X
RUBSGD=X,RUB/SGD,TRUE,currency,n/a,yfinance,RUBSGD=X
RUBDKK=X,RUB/DKK,TRUE,currency,n/a,yfinance,RUBDKK=X
RONCNY=X,RON/CNY,TRUE,currency,n/a,yfinance,RONCNY=X
RSDGBP=X,RSD/GBP,TRUE,currency,n/a,yfinance,RSDGBP=X
RUBKZT=X,RUB/KZT,TRUE,currency,n/a,yfinance,RUBKZT=X
RSDCAD=X,RSD/CAD,TRUE,currency,n/a,yfinance,RSDCAD=X
RUBQAR=X,RUB/QAR,TRUE,currency,n/a,yfinance,RUBQAR=X
RUBMAD=X,RUB/MAD,TRUE,currency,n/a,yfinance,RUBMAD=X
RUBTWD=X,RUB/TWD,TRUE,currency,n/a,yfinance,RUBTWD=X
RUBISK=X,RUB/ISK,TRUE,currency,n/a,yfinance,RUBISK=X
RONAED=X,RON/AED,TRUE,currency,n/a,yfinance,RONAED=X
RONHRK=X,RON/HRK,TRUE,currency,n/a,yfinance,RONHRK=X
RONILS=X,RON/ILS,TRUE,currency,n/a,yfinance,RONILS=X
RONLTL=X,RON/LTL,TRUE,currency,n/a,yfinance,RONLTL=X
RONTRY=X,RON/TRY,TRUE,currency,n/a,yfinance,RONTRY=X
RONCAD=X,RON/CAD,TRUE,currency,n/a,yfinance,RONCAD=X
RUBEGP=X,RUB/EGP,TRUE,currency,n/a,yfinance,RUBEGP=X
RUBCHF=X,RUB/CHF,TRUE,currency,n/a,yfinance,RUBCHF=X
RUBTND=X,RUB/TND,TRUE,currency,n/a,yfinance,RUBTND=X
RONINR=X,RON/INR,TRUE,currency,n/a,yfinance,RONINR=X
RUBJPY=X,RUB/JPY,TRUE,currency,n/a,yfinance,RUBJPY=X
RONKRW=X,RON/KRW,TRUE,currency,n/a,yfinance,RONKRW=X
RUBMDL=X,RUB/MDL,TRUE,currency,n/a,yfinance,RUBMDL=X
RUBAED=X,RUB/AED,TRUE,currency,n/a,yfinance,RUBAED=X
RONCHF=X,RON/CHF,TRUE,currency,n/a,yfinance,RONCHF=X
RUBPLN=X,RUB/PLN,TRUE,currency,n/a,yfinance,RUBPLN=X
RONUSD=X,RON/USD,TRUE,currency,n/a,yfinance,RONUSD=X
RUBNZD=X,RUB/NZD,TRUE,currency,n/a,yfinance,RUBNZD=X
RONRUB=X,RON/RUB,TRUE,currency,n/a,yfinance,RONRUB=X
RONUAH=X,RON/UAH,TRUE,currency,n/a,yfinance,RONUAH=X
RUBINR=X,RUB/INR,TRUE,currency,n/a,yfinance,RUBINR=X
RSDUSD=X,RSD/USD,TRUE,currency,n/a,yfinance,RSDUSD=X
RUBKGS=X,RUB/KGS,TRUE,currency,n/a,yfinance,RUBKGS=X
RSDDKK=X,RSD/DKK,TRUE,currency,n/a,yfinance,RSDDKK=X
RONTHB=X,RON/THB,TRUE,currency,n/a,yfinance,RONTHB=X
RUBUZS=X,RUB/UZS,TRUE,currency,n/a,yfinance,RUBUZS=X
RUBTHB=X,RUB/THB,TRUE,currency,n/a,yfinance,RUBTHB=X
RSD=X,USD/RSD,TRUE,currency,n/a,yfinance,RSD=X
RUBTMT=X,RUB/TMT,TRUE,currency,n/a,yfinance,RUBTMT=X
RUBLTL=X,RUB/LTL,TRUE,currency,n/a,yfinance,RUBLTL=X
RUBAMD=X,RUB/AMD,TRUE,currency,n/a,yfinance,RUBAMD=X
RUBPHP=X,RUB/PHP,TRUE,currency,n/a,yfinance,RUBPHP=X
RSDEUR=X,RSD/EUR,TRUE,currency,n/a,yfinance,RSDEUR=X
RONAUD=X,RON/AUD,TRUE,currency,n/a,yfinance,RONAUD=X
RUBMYR=X,RUB/MYR,TRUE,currency,n/a,yfinance,RUBMYR=X
RUBHKD=X,RUB/HKD,TRUE,currency,n/a,yfinance,RUBHKD=X
RUBHUF=X,RUB/HUF,TRUE,currency,n/a,yfinance,RUBHUF=X
RONNOK=X,RON/NOK,TRUE,currency,n/a,yfinance,RONNOK=X
RUBBYR=X,RUB/BYR,TRUE,currency,n/a,yfinance,RUBBYR=X
RONSEK=X,RON/SEK,TRUE,currency,n/a,yfinance,RONSEK=X
RUBKRW=X,RUB/KRW,TRUE,currency,n/a,yfinance,RUBKRW=X
RONHKD=X,RON/HKD,TRUE,currency,n/a,yfinance,RONHKD=X
RUBSEK=X,RUB/SEK,TRUE,currency,n/a,yfinance,RUBSEK=X
RONZAR=X,RON/ZAR,TRUE,currency,n/a,yfinance,RONZAR=X
RONKWD=X,RON/KWD,TRUE,currency,n/a,yfinance,RONKWD=X
RONJPY=X,RON/JPY,TRUE,currency,n/a,yfinance,RONJPY=X
RONBRL=X,RON/BRL,TRUE,currency,n/a,yfinance,RONBRL=X
RUBMUR=X,RUB/MUR,TRUE,currency,n/a,yfinance,RUBMUR=X
RUBIDR=X,RUB/IDR,TRUE,currency,n/a,yfinance,RUBIDR=X
RUBCAD=X,RUB/CAD,TRUE,currency,n/a,yfinance,RUBCAD=X
RUBZAR=X,RUB/ZAR,TRUE,currency,n/a,yfinance,RUBZAR=X
RUBJOD=X,RUB/JOD,TRUE,currency,n/a,yfinance,RUBJOD=X
RUBTRY=X,RUB/TRY,TRUE,currency,n/a,yfinance,RUBTRY=X
RUBSAR=X,RUB/SAR,TRUE,currency,n/a,yfinance,RUBSAR=X
RWF=X,USD/RWF,TRUE,currency,n/a,yfinance,RWF=X
RUBAUD=X,RUB/AUD,TRUE,currency,n/a,yfinance,RUBAUD=X
RUBBRL=X,RUB/BRL,TRUE,currency,n/a,yfinance,RUBBRL=X
RONGBP=X,RON/GBP,TRUE,currency,n/a,yfinance,RONGBP=X
RUBLKR=X,RUB/LKR,TRUE,currency,n/a,yfinance,RUBLKR=X
RUBOMR=X,RUB/OMR,TRUE,currency,n/a,yfinance,RUBOMR=X
RUBCNY=X,RUB/CNY,TRUE,currency,n/a,yfinance,RUBCNY=X
SZLGBP=X,SZL/GBP,TRUE,currency,n/a,yfinance,SZLGBP=X
SZLCHF=X,SZL/CHF,TRUE,currency,n/a,yfinance,SZLCHF=X
SYP=X,USD/SYP,TRUE,currency,n/a,yfinance,SYP=X
SLL=X,USD/SLL,TRUE,currency,n/a,yfinance,SLL=X
SGDMYR=X,SGD/MYR,TRUE,currency,n/a,yfinance,SGDMYR=X
